link.citation,con.taxonomy,res.taxonomy,foodweb.name
Layer et al. (2010),Tinodes waeneri,Peronia fibula,Duddon Pike Beck
Layer et al. (2010),Tinodes waeneri,Pinnularia subcapitata,Duddon Pike Beck
Layer et al. (2010),Tinodes waeneri,Tabellaria flocculosa,Duddon Pike Beck
Layer et al. (2010),Tipulidae,CPOM,Duddon Pike Beck
Layer et al. (2010),Tipulidae,FPOM,Duddon Pike Beck
Layer et al. (2010),Tipulidae,Chironomidae,Duddon Pike Beck
Layer et al. (2010),Tipulidae,Electrogena lateralis,Duddon Pike Beck
Layer et al. (2010),Tipulidae,Oligochaeta,Duddon Pike Beck
Layer et al. (2010),Tipulidae,Tanypodinae,Duddon Pike Beck
Layer et al. (2010),Tipulidae,Tipulidae,Duddon Pike Beck
Layer et al. (2010),Tipulidae,Eunotia,Duddon Pike Beck
Layer et al. (2010),Tipulidae,Eunotia exigua,Duddon Pike Beck
Layer et al. (2010),Tipulidae,Eunotia incisa,Duddon Pike Beck
Layer et al. (2010),Tipulidae,Eunotia pectinalis,Duddon Pike Beck
Layer et al. (2010),Tipulidae,Eunotia rhomboidea,Duddon Pike Beck
Layer et al. (2010),Tipulidae,Fragilaria,Duddon Pike Beck
Layer et al. (2010),Tipulidae,Frustulia rhomboides saxonica,Duddon Pike Beck
Layer et al. (2010),Tipulidae,Peronia fibula,Duddon Pike Beck
Layer et al. (2010),Tipulidae,Pinnularia subcapitata,Duddon Pike Beck
Layer et al. (2010),Tipulidae,Tabellaria flocculosa,Duddon Pike Beck
Layer et al. (2010),Salmo trutta,Amphinemura sulcicollis,Duddon Pike Beck
Layer et al. (2010),Salmo trutta,Baetis rhodani,Duddon Pike Beck
Layer et al. (2010),Salmo trutta,Baetis vernus,Duddon Pike Beck
Layer et al. (2010),Salmo trutta,Ceratopogonidae,Duddon Pike Beck
Layer et al. (2010),Salmo trutta,Chironomidae,Duddon Pike Beck
Layer et al. (2010),Salmo trutta,Cordulegaster boltonii,Duddon Pike Beck
Layer et al. (2010),Salmo trutta,Dicranota,Duddon Pike Beck
Layer et al. (2010),Salmo trutta,Electrogena lateralis,Duddon Pike Beck
Layer et al. (2010),Salmo trutta,Halesus radiatus,Duddon Pike Beck
Layer et al. (2010),Salmo trutta,Oligochaeta,Duddon Pike Beck
Layer et al. (2010),Salmo trutta,Simuliidae,Duddon Pike Beck
Layer et al. (2010),Salmo trutta,Tanypodinae,Duddon Pike Beck
Layer et al. (2010),Salmo trutta,Tipulidae,Duddon Pike Beck
Layer et al. (2010),Salmo trutta,Salmo trutta,Duddon Pike Beck
